Word,Frequency
Burito,1
deliciously,1
unpredictable,6
weirdest,2
wildest,1
ingredient,5
Taco/Burrito,1
Tummy,1
Aches,1
-or-,1
Hot,7
Sauce,1
Boss,8
Inspector,1
Order,1
Envy,1
Tulpenfieber,2
tulip,4
arrangements,1
arrangement,5
tulips,1
re-rolling,2
fourth,8
sixth,7
remainder,2
2x3,1
3x2,1
gained,4
melding,1
personality,5
restaurant,3
sequences,4
rummy-style,1
empties,1
closed,4
Arch,1
Rival,3
construction,6
vein,2
Bamboleo,2
Prior,2
arch,6
rocking,1
supports,4
compartments,4
compartment,2
'Arch,1
Public,2
colour/suit/value,1
'stock,1
Hoyle,2
8s,1
colour/value,1
Jacks,2
hence,1
seem,4
'pick,1
'skip,1
Variants,3
pick-up,2
2s,4
consecutively,1
skip-a-turn,1
4s,1
skip-a-turns,1
Aces,1
1s,4
Rorschach,4
Swiss,2
psychiatrist,1
Hermann,1
inkblot,7
paired,2
Reading,2
associations,1
fascination,1
seeing,4
perceived,1
discussing,1
explaining,1
pairings,1
afterwards,1
quiz,3
grade,2
grownups,2
average,2
5th,3
President,1
nickel,1
heaviest,1
geologic,1
era,2
decagon,1
cheat,5
classmate,1
"1,000,000",2
admit,1
smarter,2
Dollar,2
Question,6
Reader,8
Sleeve,1
Gameboards,1
Money,7
Marker,2
Pawn,2
Grade,1
Cheat,4
Save,4
"1,000",5
Tokens,7
midnight,1
MacGregor,1
haunting,1
chases,1
halls,1
Decide,1
keys,2
capture/tag,1
preplanned,1
Roborally,1
Delta,3
former,8
Outwit,1
outlast,2
rivals,8
escaping,2
Nooo,2
Survive,2
diminish,1
comical,2
consequence,1
ie,1
breathe,1
Yoda,1
Carbon,1
Freeze,1
Trust,2
Mind,5
Trick,2
outsmart,4
disrupt,2
Dead,8
engulfed,1
scourge,1
frantically,3
seek,5
flee,3
barricade,3
terrible,6
siege,3
terms,1
Certain,4
lays,2
boats,3
Titanic,3
sinking,3
novels,6
penned,1
Robert,2
Jordan,1
Brandon,1
Sanderson,1
Reborn,1
shadow,5
Forsaken,1
Pattern,7
fabric,1
universe,17
Villain,1
Characters,9
protagonists,1
Rand,1
al'Thor,1
Matrim,1
Cauthon,1
Perrin,1
Aybara,1
Rahvin,1
amass,1
politics,7
marshaling,1
kingdoms,1
generate,5
initiating,2
Unassigned,1
buffs,1
swords,2
in-game,2
custom,4
grant,2
End,5
triggers,6
generated,2
dominance,4
coastal,1
barons,4
amber,5
caravans,1
farthest,1
Peasants,1
nearby,2
distant,3
profits,3
ruler,1
Amber,1
castles,3
traded,1
roads,3
wilderness,5
shared,5
buyers,2
sources,3
networks,1
baron,2
connected,2
respected,1
Tip-iT,1
wackiest,2
Tip-It,1
Acrobat,1
perch,1
Tip,1
Stix,1
'castle,1
marking,2
right-hand,3
'fairy,1
'diamond,1
Diamond,1
exchanged,1
Furthermore,2
buys,1
'witch,1
countered,1
Hobbit,3
J.R.R,1
novel,5
navigate,4
Lonely,1
Mountain,3
reclaim,2
Smaug,5
fiercely,1
guarded,3
recite,2
songs,1
courage,2
jewel,2
nose,2
Edge,1
Misty,1
Mountains,1
Carrock,1
Mirkwood,1
Long,5
Lake,4
confront,2
Desolation,1
yield,2
wit,1
tested,1
Adventures,2
classic-remake,1
Revenge,2
2002,1
displaying,2
play/discard,1
refill,2
10-year,1
Career,1
Wealth,1
Always,2
wanted,6
swim,4
dolphins,1
jet,3
Bigfoot,8
Cryptozoologist,9
outwit,1
hideaways,1
discovered,6
nowhere,2
frustrated,1
coming,9
Scott,1
Almes,1
sensing,2
triggering,1
pinning,3
Lairs,1
eluding,1
Capturing,1
slowly,5
lairs,2
whittle,1
clutches,1
'science,1
digital,6
content,3
pre-loaded,2
leisure,2
nature,6
mytpchoice.com,1
download,4
Love,5
sci-fi,2
Know,1
movies,8
Customize,1
game-you,1
USB,1
cable,2
Ligretto,3
joker,5
Schmidt,3
Balloons,1
balloon,3
intact,2
preschooler,1
cope,1
dear,1
Mom,1
Yes,7
identity,7
handed,1
Else,1
oddball,1
bluffing,7
criminal,5
pubs,3
harbor,3
district,7
bustling,1
activity,6
gangsters,2
vigilantes,1
fights,3
brawls,3
agitated,1
Cool,2
brothers-in-arms,1
talented,1
criminals,1
gangs,1
handle,9
market,10
bosses,3
associates,1
respect,3
brute,4
skullduggeries,1
guts,1
graphic,2
inspired,9
Piszkos,1
Fred,1
kapitny,1
Jen,1
Rejt,1
drawings,2
Gangster,2
Bosses,1
simultaneous,5
Affrays,1
Big,10
chains,3
instrument,1
he/she,2
tin,8
is/was,1
Starbucks,2
exclusive,3
Barnes,1
Noble,1
stores,3
shop,5
same-colored,1
SPIN,2
whizzing,1
HASBRO,1
Parker,9
Brothers,6
Rewind,1
decade,1
yuppies,1
hair,5
dancing,1
retro,1
packaging,2
2400,2
80s,4
Categories,4
totally,5
oceans,1
unprotected,1
Wager,2
rogue,1
airship,2
captains,5
crews,2
Problematically,1
shall,2
gamble,3
Thats,2
accommodates,1
20-Jan,1
committing,1
bet,15
unsure,1
confidence,1
fold,4
risking,1
Admiral,2
investment,1
investors,1
Disney/Pixar,1
Toy,3
Bug,1
Monster,6
Finding,2
Nemo,2
Incredibles,2
Woody,1
Lightyear,1
Sulley,1
Mr.Incredible,1
Flick,1
freelance,1
journalist,1
Arkham,2
underground,3
cellar,4
citys,1
prestigious,1
Miskatonic,1
University,1
infiltrate,2
investigate,3
anonymously,1
hope,7
securing,3
thought,4
doesnt,4
regret,1
shrine,1
tearing,1
apart,6
minds,4
insane,2
musty,1
dim,1
distance,6
glimpse,1
bearers,1
studying,1
Preserve,1
sanity,10
Ritual,2
cursed,3
corrupts,2
sane,3
artifact,3
resonance,1
aids,1
trunk,6
evade,2
Worst-Case,2
Scenario,3
Survival,5
instincts,1
hair-raising,1
piranha-infested,1
river,4
scratch,2
itch,1
teen-aged,1
Juduku,1
Guatafac,1
Dreister,1
thoughts,2
mere,2
strangers,2
honesty,1
spontaneity,1
uncensored,1
controversial,1
Quote,2
Tinder,1
Say,2
naked,2
likes,3
Instagram,1
scrambling,1
sliding,6
Race,8
tomcat,1
Max,2
Pizza,3
80,10
cartoon,4
'flipper,1
Technodrome,1
recover,4
Mutogen,1
swarm,2
Bugs,2
climbing,1
declining,2
nr,2
bathtub,3
component,5
revamped,1
Rube,1
Goldberg,1
constructed,2
crank,1
activates,1
malfunction,1
avoids,1
appeal,3
ridiculously,1
contraption,1
Somehow,1
blueprints,1
enjoys,1
watching,2
UPC,1
32244046575,1
Broke,1
bankrupt,5
Racetrack,1
Casino,2
donations,1
charity,1
Outcomes,1
spinners,1
civilization,1
enclose,1
unplaced,1
LEAST,1
definition,3
dictionary,1
player/team,1
blurt,2
raucous,1
one-on-one,1
trailing,1
Blurt,1
Uproarious,1
BLURT,1
Paranoia,1
Hysteria,1
commonplace,1
Salem,2
Massachusetts,1
1692,1
practiced,1
sleepy,1
crops,2
potions,2
ailing,1
mysteriously,1
ill,1
alarmed,1
Anathema,2
subtle,3
Ovo,1
identifiable,1
skip,4
Size,2
whos,1
wow,1
shake,4
rerolled,1
analyze,1
youve,7
Ballsack,2
Head,3
failed,4
mighty,4
okay,1
TRUE,7
nobodys,1
Stamp,1
King-Sized,1
theres,3
Checkers,3
Stern-Halma,1
Parenthetically,1
Chess,3
China-Chess,1
accurate,1
Xiangqi,1
Drakus,2
arrives,5
targeting,1
pre-teens,1
teens,1
shift,4
Identical,1
session,3
report,1
rummy,1
Egyptian,2
quirk,1
belong,5
deduct,1
upstream,2
collaborate,2
cutthroat,1
FISH,2
invoke,1
Flint,1
Flush,3
redraw,1
Scrabble-type,1
Letra-Mix,1
tube,5
thin,2
inserting,1
pouring,1
Reimplemented,3
Ker,1
Plunk,1
Tiddledy,1
Winks,1
generally,3
sits,2
smooth,1
disks,7
winks,3
accomplished,2
wink,3
pressing,3
disk,4
tiddledy,1
hopefully,3
exceed,2
notes,5
Joseph,1
Assheton,1
Fincher,1
filed,1
patent,2
application,1
1888,2
trademark,2
Tiddledy-Winks,1
1889,2
licensed,4
John,4
Jaques,2
Son,2
distributors,1
intense,5
popularity,2
prompted,1
churn,1
cheaper,1
Spoof,1
Flipperty,1
Jumpkins,1
Golfette,1
Maro,1
Flutter,1
1890,1
Jacques,1
boxes,4
label,2
warning,1
worthless,1
imitations,1
issued,4
unscrupulous,1
jealous,1
infringing,1
Proprietors,1
Rights,2
ROBiT,4
cook,1
friend,3
brightest,1
ROBiTs,2
sleeves,1
assembly,2
adopted,2
arms,1
Sparkeez,1
detective,2
unravel,3
workings,1
Maybe,6
maverick,1
selves,1
scent,1
Subterfuge,1
abounds,1
widely,2
graphically,1
stunning,4
broad,2
blots,1
inkblots,1
www.bucephalus.biz,1
BoardgameNews.com,1
Der,3
Markt,1
von,1
Alturien,3
well-balanced,1
ratio,2
marketplace,2
inexorable,1
ware,1
well-heeled,1
prosperity,3
poverty,2
traders,1
trader,2
revenues,1
enlarge,1
floorall,1
revenue,3
twilight,1
avenger,1
suppressed,1
Gustavo,1
weasel,1
acquires,1
improved,3
Wolfgang,2
Kramer,2
industries,1
products,5
haul,2
truck,2
Sells,1
Objective,5
stress,2
divorce,3
declare,6
MID-LIFE,1
CRISIS,1
broke,2
divorced,2
crack,5
actioning,1
ZAP,1
professional,3
accumulating,1
Bluff,4
Betcha,1
sentences,4
foreign,2
Suck,1
witnesses,1
whip,2
performed,1
suck,2
guesser,4
integrated,2
J'te,1
Gage,1
Que,1
barrel,4
Jolly,1
Roger,1
losers,4
plank,1
User,4
review,4
lid,9
dials,3
dial,1
access,4
genie,6
snake,4
forfeits,2
Open,4
Sesame,2
Svintus,1
miss,4
Pigass,1
Greedypig,1
Pig-go-round,1
Pigameleon,1
forbid,1
Silent-Pig,1
Lightning-Pork,1
sick,2
Swintus,1
2,2
Venice,4
240,4
besants,2
1200,2
Reales,2
Khanbalik,1
Kublai,2
Khan,2
gifts,6
400,5
rule-booklet,1
brief,1
Marco,2
Polo,2
references,2
Danish,1
Gamewright,1
kitty,2
sleeping,1
squeak,1
bowl,1
dinner,2
Feed,3
Kitty,1
cats,1
Mice,1
menu,1
anyones,1
belly,3
catnapping,1
pounce,1
NBC-TV,1
Carell,1
visiting,8
cubicles,1
misadventures,1
Rabid,1
rubber,2
bracelet,2
5K,1
Arguably,1
Brazil,2
modified,4
introduced,4
maneuver,3
Grow,1
Jogos,1
Brinquedos,1
accepted,3
mainstream,1
stresses,1
attrition,1
reinforcements,1
1959,2
1981,1
Jnior,1
2000,5
Angus,1
Batalhas,2
Medievais,1
2004,4
Imprio,1
Romano,1
2010,2
Mitolgicas,1
2012,1
2017,3
edited,1
10/6/2018,1
Trek,1
TNG,1
Contact,1
Group,1
Federation,1
Borg,2
multi-player,1
preexisting,1
Klingon,1
Romulan,1
starters,1
cloaking,1
devices,2
U.S.S,1
Enterprise,1
sphere,1
personalities,2
allocate,2
systems,6
Phasers,1
torpedoes,2
Warp,3
Integrity,1
Chomp,2
6+,2
plankton,1
shrimp,1
chomp,6
Nobody,2
octopus,2
electric,3
eel,1
chomping,1
variations,3
weird,3
anime,1
hotel,17
complications,1
Judgment,1
pitfalls,2
Mystery,4
Feral,2
Bejeweled,4
real-world,1
Swap,3
twinkly,1
triple,4
triples,1
highly-rated,1
MacGyver,2
hour-long,1
sealed,1
envelope,2
flavor,5
companion,2
solutions,1
hints,3
function,3
settings,2
timed,2
75,2
Underground,2
Incorrect,1
Airplane,1
Missile,1
Silo,1
Finale,2
Figaro,1
shortest,3
Viva,1
L,3
dot,3
Never,1
Danger,1
exceeding,1
multicolor,1
secures,1
exceeds,2
secured,3
spin-off,2
BOOM,1
largely,2
forebear,1
string,1
ticking,1
leveling,1
giggle,1
delight,1
carnival,1
merry-go-round,1
treats,3
Snack,1
Hut,1
Tumble,1
Tides,1
frogs,2
Frog,1
Pond,1
cheer,2
Terni,2
Lapilli,2
seems,3
distinct,1
Men,3
Morris,2
Zathura,1
replica,2
incorporating,2
produces,5
thwart,3
Provided,1
pre-readers,1
catch-all,1
dominoes,1
pictures,9
domino,3
0/0,1
1-Jan,1
Jan-00,1
2-Feb,1
1-Feb,1
Feb-00,1
Jun-00,1
Pan,5
tu,3
nie,3
sta,3
Demoludy,7
reimplementation,2
Dealer,6
Wall,3
wrapped,2
70,3
communist,2
travelling,2
GDR,1
Democratic,1
Republic,5
Czechoslovakia,2
HPR,1
People,3
Turkey,1
USSR,1
Socialist,1
Republics,1
auction,15
omitted,1
untill,1
Bazar,2
Ryckiego,1
translated,4
Rycki,1
Bazaar,1
3-D,3
re-themed,2
requiring,4
stairs,2
ring,10
bell,2
Bunco,6
Definition,1
corresponds,5
quacky,1
developmental,2
Lucky,2
Ducks,1
fingers,2
Switch,1
pond,2
ducks,3
swimmingthe,1
duck,5
lovers,1
Requires,3
AA,1
batteries,6
Test,4
reeling,1
skipping,1
Appletters,1
apple,1
pouch,1
zip-closed,1
Appleletters,2
alternately,3
continuous,4
Apple,3
Turnover,1
Applescore,1
crossword-like,1
palindromes,1
branch,11
Told,1
forking,1
plumage,3
performs,2
Chain,1
Twist,5
loop,1
copying,1
Badaboom,4
30-60,1
explosive,2
non-sequential,1
fabulous,3
contraptions,2
graphics,5
Spank,1
Monkey,1
Kablamo,1
Coin,2
Bomb,1
wretched,2
goblins,4
penal,1
servitude,1
Necromancer,1
explosive-proof,1
engineering,1
tinkering,2
manufactured,1
picnic,1
lifetime,1
resurrections,1
bribing,1
greedy,2
guards,4
fundamentals,1
Basically,1
striving,2
Change,2
favorable,2
damn,2
straightforward,2
tempting,1
tinker,1
toes,2
Unleash,3
hippie,1
Weed,2
novelty,1
explores,1
plants,3
easy-to-learn,5
establishing,1
healthier,1
plant,4
Dandelions,1
Steal,4
Bust,1
POTZILLA,1
8-May,1
axes,1
rifles,1
brooms,1
crutches,1
dumped,2
hooks,1
extract,2
none,3
ICE,2
COLD,1
HOCKEY,1
LIVE,1
BOARDGAMEARENA.COM,1
Cold,2
Hockey,2
thinking-man,1
simulate,2
hockey,1
rink-cards,1
comprehensive,1
easy-to-understand,1
coin,7
purposes,3
skating,1
shot-blocking,1
goaltending,1
Experienced,1
hour,8
take-that,2
ICIH,2
Shot,3
pairing,2
Skate,3
cylinders,3
four-card,1
set-ups,1
surplus,1
Offensive,1
OZ,2
tease,3
realistic,2
shots,10
effortlessly,1
end-to-end,1
dump,2
puck,3
close-in,1
puck-carrier,1
wont,4
Loose,1
pucks,2
breakaways,1
super-saves,1
Boo,1
suddenly,5
aggressive,3
fret,1
news,3
outrun,2
Zombie,2
Run,2
Lives,1
varieties,3
helpful,2
aforementioned,2
bear,10
succumbed,1
aiding,2
proved,1
invulnerable,1
dress-up,1
fancy,1
jewelry,4
earrings,1
Pretty,5
brand-new,2
knife,3
blood-tokens,1
pantomime,2
sketching,2
dimensions,1
GODZILLA,2
KAIJU,2
WORLD,4
WARS,2
recreate,3
kaiju,4
Toho,1
Kaiju,1
.and,1
enabling,2
visual,2
resolve,3
Godzilla,1
Gigan,1
Rodan,1
Ghidorah,1
14,14
Monopoly-like,2
Nowadays,1
brands,3
superpoly,1
Superpoly,4
Euro,1
Catal,1
starboard,1
Tweets,1
Twitter,1
addictively,1
entertaining,3
formats,2
subtracted,1
Doh,1
Cant,1
Catch,4
Harry,14
collectors,3
Youtube,1
channel,1
Odd,1
recognize,6
lull,1
Lamp,1
zapper,1
moth,2
lamp,3
Lead,1
impressive,1
nest,3
hatching,1
Selecting,1
flies,14
flocks,1
Flock,4
worms,3
pecking,2
detail,3
worm,2
nests,1
Feeding,2
Spent,1
pools,1
Dominance,1
adjusts,1
initiative,1
Competition,3
spends,1
secondmost,1
judgment,1
out-thinking,1
scorepad,1
torture,2
device,7
willed,1
nerves,1
Shocking,1
finger,1
victim,5
shock,3
1995,3
reissued,1
2019,1
2021,2
undifferentiated,1
pathways,3
waterfall,1
rhinoceros,1
opens,4
riddle,1
supposed,3
physical,10
activities,5
imagined,2
chasm,1
refrigerator,1
bite,4
imagining,1
lion,2
acting,8
howl,1
wolves,4
relating,3
missed,3
fuel,8
Suddenly,2
cosy,1
mansion,4
naive,1
venomous,1
spiders,1
windows,4
hellish,1
cell,2
useful,7
gas,1
preferably,2
simulated,2
rotating,12
battlefield,5
suffering,2
eats,5
chief,3
Korean,1
knock-off,1
Seoul,1
conflated,1
Key,3
Banana,4
bandits,2
selecting,6
successor,2
banana,11
gorilla,5
gorillas,2
Bandits,2
eye-catching,1
execute,1
convert,3
Tap,1
melt,1
polar,2
block-he,1
ker-plop,1
Children,5
tapping,1
frame,3
x2,1
Russian,4
chambers,1
loaded,3
bullets,8
Bullets,1
behavior,2
bullet,3
priority,4
Guns,1
reloaded,1
Dreidel,3
descendant,1
Teetotum,1
sister,3
Jewish,1
commonly,3
Hanukkah,1
'Dreidel,1
initials,1
Nes,2
Gadol,2
Hayah,2
Sham,1
miracle,1
Israel,2
Eretz,1
Yisrael,1
State,1
Po,1
cookies,2
N,1
eis,1
G,3
adol,1
ayah,1
P,6
ham,1
Part,9
Labyrinth,5
super-simplified,1
shifting,3
maze,5
BASIC,2
DESCRIPTION,1
Christmas,1
Mattel,3
soda,2
COMPONENTS,2
GAMEPLAY,3
mimics,1
11th,2
recently,2
PACKAGING,1
aluminum,1
Nutrition,1
Facts,1
dampen,1
hung,3
selling/display,1
'The,1
Angel,1
Darkness,2
Lara,2
Croft,1
accused,3
innocence,1
'Pieter,1
van,2
Eckhardt,1
paintings,3
museum,3
quests,9
exposing,1
opening,4
discovery,2
belonging,4
booby-trapped,1
reloading,1
ammo,5
reload,1
'good,1
'bad,1
guys,3
Ass,9
labor,1
Dumb,2
formulated,1
'till,1
Kick,1
Rob,1
Elliott,1
Australian,3
Channel,1
Fortune,10
Aussie,1
inclusive,1
Memory,6
wagered,1
pizza,4
topping,4
toppings,5
trades,1
Alias,2
describe,3
mates,4
Legend,2
skateboarders,1
Earn,4
performing,1
spectacular,3
ramp,1
Gotham,1
dispensed,1
troublesome,1
caped,1
crusader,1
Batman,4
midst,2
disguised,2
rogues,1
suss,1
bat,1
belfry,1
clandestinely,1
subdues,1
Animated,2
Almost,2
Got,2
'Im,2
Werewolf-style,1
memorable,1
participants,1
personas,1
baddies,1
guiding,2
bystanders,2
accusations,3
request,1
Enemies,1
suspicious,1
Errata,2
Explanation,1
mistake,2
wrote,2
~MH,1
adventurer,5
START,3
CAMP,1
Mudslides,1
hanging,1
vines,7
Handholds,1
Safe,3
dry,3
Quicksand,2
eye,8
Alligator,1
swamp,1
mustachioed,1
archetypical,1
explorer,1
quicksand,1
waist,1
pith,1
helmet,3
partially,1
mired,1
hat-deep,1
absurd,2
humor,8
Justin,1
Mitchell,1
Lucas,2
AwfulFantasy,1
Adam,1
Brady,1
Sadler,1
Warhammer,1
Quest,4
Awful,1
awful,7
authors,2
author,4
equipped,2
protagonist,1
antagonist,1
Adapted,1
Dazzling,1
Colonial,2
Viper,1
Cylon,1
Raider,1
tow,1
Battlestar,1
Galactica,1
#NAME?,3
keen,2
space-age,1
Cashflow,3
101,3
serious,3
investor,1
businessman,1
self-help,1
Kiyosaki,2
tool,3
financial,6
accounting,1
principles,1
reinforce,2
tracks,4
Rat,2
Fast,6
Paycheck,1
shortage,1
excess,1
investments,1
lawsuits,2
tax,2
audits,1
careers,2
Truck,2
Driver,1
Mechanic,1
Lawyer,1
Pilot,1
appropriately,2
dutifully,1
co-investments,1
heavily,2
biased,1
estate,4
6-May,1
clubs,2
Mensch,3
rgere,3
Dich,2
nicht,3
Josef,1
Friedrich,1
1907/1908,1
1914,1
considerably,2
doublets,1
compulsory,1
16.67,1
41.67,1
movable,2
Blockades,1
particularly,4
PDFs,1
dich,1
Spiele,3
Herr,1
Ringe,1
Gefhrten,1
KOSMOS,1
TM-Spiele,1
Potter,10
Successful,2
Charm,1
Hogwarts,5
Bunnies,1
13-Jan,1
calls,6
stepping,1
valves,1
doubling,2
lone,1
next-to-last,1
ditch,1
refills,2
sixty,2
Kumakiti,1
saiko,1
teatime,3
Kmakici,3
Greatest,2
Teatime,1
toys,3
dolphin,1
squid,1
band,5
rabbits,9
artist,3
Raityo,1
Tsume,1
SNS,1
messaging,1
apps,1
completes,7
grilled,1
initially,2
cakes,1
outright,4
unsuitable,1
tea,13
steaks,1
Whilst,1
squarely,2
reviewer,1
appearing,3
tops,2
puzzle-like,1
Turns,2
sentence,4
4-word,1
deducted,1
unused,2
differ,3
copyright,2
date,6
marked,7
24,7
starred,1
Coleco,2
subsidiary,1
Industries,1
Inc,1
Animation,1
Song,1
Personalities,3
Mousellaneous,1
home-grown,1
tin/metal,1
'mickey,1
stackable,1
ears,2
Mickey,2
inward,1
Disney-related,1
Genus,3
Adult,3
Disney-ologist,1
playtime,2
fan,5
Dart,1
dart,3
troop,5
Troops,1
erupts,1
converts,1
purpose,3
protected,2
slave,1
conqueror,1
obey,1
Contest,2
Boardgames,1
Creators,1
Boulogne,1
ESSEN,1
2006,6
sticking,1
trajectory,1
optimum,2
Frodo,3
Sam,1
Mt,3
Hobbits,2
foe,3
alike,4
Orks,1
Trolls,3
Ents,1
Aragorn,2
tally,2
Kosmos,3
revolutionary,2
diet,1
pills,2
hair-growth,1
treatment,2
fashioned,1
dating,2
Clickbait,1
advert,2
strangest,1
award-winning,2
clickbait,1
storm,5
cloud,5
repairs,5
passenger,1
Shake,1
appears,9
forced,7
Gossip,1
telegrams,1
Class,3
worse,4
lifeboat,2
Colditz,1
passport,1
valuables,1
vest,1
sinks,1
obtaining,1
citations,1
STARFLEET,1
tm,1
Command,6
functional,1
segment,1
traverse,1
enhanced,1
prowess,2
simplistic,1
bundled,1
Mine,6
mine,9
granting,3
Metro,1
redeveloping,1
industrial,6
residential,1
mayor,4
developers,1
aesthetic,1
competitor,1
homes,2
courthouses,1
parks,3
malls,1
upset,1
compare,3
Buildings,8
Residential,2
Commercial,1
Industrial,3
Mall,2
Plant,2
Courthouse,1
Currency,1
Pretending,1
Grownup,1
pretending,5
Trumps,3
face-to-face,4
Kivi,4
consecutive,3
maintains,2
thrill,3
filling,1
Write,5
Pins,2
Shut,1
automatic,5
strike,3
10th,2
PnP,1
cylindrical,2
logs,5
banks,2
Billy,1
Beaver,1
lair,3
Snap,4
suspense,1
ally,6
tiger,1
tiles-,1
Parade,2
astounding,1
hobbits,1
elves,3
dwarves,4
cultures,2
Minas,1
Tirith,1
Gondor,1
desperate,1
heritage,2
shoulders,1
Line,7
Cinema,1
Academy,5
majestic,2
uniquely,2
saga,7
Notes,2
Shire,1
Trilogy,1
gaze,1
Towers,2
pupils,1
school,13
clumsy,1
Sevens,2
wherein,3
void,1
7s,1
K,1
Shichi,1
Narabe,1
Fan,1
Tan,1
Elfer,1
raus,1
Pagat.com,1
Simultaneously,1
labyrinth,3
dead,9
Maxi,2
Bour,1
examines,1
forty,1
corporations,1
PepsiCo,1
IBM,1
Peugot,1
prices,1
Rumor,1
uncertainty,1
conglomerate,1
Internal,1
Correspondence,1
1989,4
Gaming,1
Year,12
advertising,4
slogans,2
jingles,1
jingle,1
slogan,2
"2,100",1
"8,400",1
Self-contained,1
mark,7
mail,4
revised,3
Plays,1
exceptions,1
playfield,1
three-holed,2
Platform,1
3-holes,1
Carrier,4
hits,12
misses,1
redesigned,2
removable,2
cowboys,1
Revolver,1
Pure,2
Far,3
emcee,1
dollar,3
amounts,4
Behind,1
signals,3
responds,3
rewarded,6
cleared,5
repeated,2
Jeopardy,6
statements,6
Daily,1
Doubles,2
winnings,4
Final,2
responses,2
Outset,1
Media,1
exceptional,2
1996,2
rets,6
Voksenspil,2
Denmark,5
markings,2
Much,2
rack,3
heights,2
tallest,2
tuned,2
bata-waf,1
fairy-folk,1
folk,1
alters,1
upheaval,1
Fed,1
elect,1
Gathered,1
dryads,2
hobgoblins,1
leprechauns,1
engaged,2
fierce,1
gnomes,1
vital,4
applying,1
Club,2
slightly,5
satirical,1
nightclub,1
dancers,6
couples,5
qualities,4
one-night-stand,1
term,2
happily,2
dancer,4
drunk,1
notice,1
Girl,1
roommate,1
one-night-stands,1
couple,7
heart-broken,1
mom,2
Occasionally,1
spiced,2
Bouncer,1
walks,3
bully,1
harasses,1
women,3
cupido,1
scorer,1
AVES,1
pure,6
feathers,1
subtraction,1
risk-calculating,1
experiencing,2
alternative,3
modes,4
Greedy,1
Crows,1
Showdown,1
funs,1
Wench,4
utilizing,2
Moore,1
Playboy,1
Lucasfilm,1
DC,1
Comics,2
Drinking,1
Man,14
Thinking,1
'penalties,1
Texas,3
Hold,2
'Em,1
Poker,6
Stein,2
Barley,1
Wing,1
breaking,3
'out,1
punishment,2
beer,2
garbage,3
Released,2
licensing,1
Indy,2
mass-market,1
invites,1
ACTION,1
CREATE,1
ADVENTURE,1
fateful,1
moments,1
Indiana,2
Jones,2
Navigate,2
on-screen,2
uncover,4
Ripper,1
commited,1
murders,1
fated,2
serial,1
drama,4
justice,2
Whitechapel,1
TENJO,1
captivates,1
negotiations,1
emotional,2
adopt,4
limitless,2
Expected,1
10+,2
infinite,4
Samurai,6
racks,1
360,1
Chips,3
"2,000",2
"3,000",4
"5,000",4
"25,000",2
General,9
Shadow,2
Figurines,1
149,1
Element,2
Elements,1
Void,1
66,1
1-Ring,1
3-Ring,1
5-Ring,1
Fate,2
Koku,6
Wife,1
Daughter,1
20-Sided,1
10-Sided,1
Season,1
Beyond,1
borders,1
humanity,4
glen,1
Silverwood,8
Grove,8
wonderfully,1
woodland,3
hiring,1
employees,1
upgrading,2
literally,4
Kakadu,1
network,6
spies,2
informers,1
desires,1
Daintree,1
influential,2
expansive,2
wisest,1
Flinders,1
admired,1
denizens,1
6-Jan,2
Rotation,1
Token,4
AP,1
Resources,2
synergising,1
Hire,2
Promote,1
Employees,1
Upgrade,1
VP,2
creator,3
boring,1
deceased,1
Twilight,1
Creations,1
self-propelled,1
windup,1
draft,4
Winding,1
Brain,4
Partini,2
Sprinkle,1
Mix,1
coasters,2
pick'em,1
Stir,1
dash,6
splash,1
silliness,1
coaster,2
Hum,2
Punch,1
musical,3
Hmm-Hmm-Hmm,1
Dog,3
Straight,1
Bouncers,1
cups,1
Mime,1
Zip,2
Stud,1
Muffin,1
Lover,1
Boy,1
Clay,2
Smoothie,1
Mold,1
clay,5
snowman,1
Contents:35,1
Coasters,2
430,2
Plastic,2
Cups,1
Balls,1
Container,1
Modeling,1
Compound,1
untouched,1
soil,1
cutting,4
station,6
1,1
railway,1
upgrade,5
reassign,1
acquisition,3
trains,7
behalf,4
shareholders,1
obstruct,1
Base,1
upgraded,2
rummy-type,1
Phases,2
Jove,1
mythology,1
Fairly,1
output,1
cheap,4
perforated,1
wandering,2
Jason,1
Voyage,1
Minotaur,1
Maze,1
Trojan,3
Yet,1
ravening,1
shambled,1
Hate,3
Zombies.,1
climactic,1
survivors,6
brain-guzzling,1
survives,1
time-honored,1
Sport,2
Rock-Paper-Scissors,2
valiant,1
tougher,2
spleen-churning,1
stench,1
succinctly,2
described,14
beam,1
RPS,2
debating,2
altogether,1
comfortable,1
Zombies,3
canned,1
brush,1
#NAME?,1
Survivalist,1
Joe,5
BGG,3
Micro,1
ThinkBlot,1
scissors,1
eggshell,1
interpret,1
OOPS,1
Mistakes,1
mishaps,1
WIRED,1
Technology,1
VIEWING,1
watched,1
TRENDS,1
fashions,1
IMPORTANT,1
HANGING,1
Leisure,3
Travel,3
episodes,5
spanning,2
billions,1
Poison,1
Sky,1
Good,10
Goes,1
Genesis,1
Daleks,2
Omega,2
BBC,2
Umbrella,2
Sonic,1
Screwdriver,2
Celery,1
Recorder,1
Bow,1
Tie,1
Scarf,1
60-minute,1
speed-play,1
antsy,1
Whovians,1
Doctors,1
Oh,3
quiet,1
Blackwood,4
