Word,Frequency
Figures,3
Pathan,1
Zulu,2
Iviyo,1
Dervish,1
Pathan/Dervish,1
Ibutho,1
Boer,1
identifiable,1
TSATF,1
semi-skirmish,1
Flame,6
Pinning,1
Overhead,1
Pass-through,1
Volley,1
synopsis,1
25mm,3
15mm,3
Victoria,1
Liberals,2
Conservatives,2
repeal,1
Corn,2
Ireland,4
Majesty,1
interferes,1
Minister,4
Ministers,2
Victorias,1
degrees,1
politician,1
Backbencher,1
Stir,1
Opposition,1
debating,1
appointments,1
Victorians,1
partly,1
Clockwork,6
Mafia,2
mob,1
Famiglia,2
psychological,3
coordinates,1
Unknown,2
crawl,4
stalwart,1
Samurai,2
mastery,1
Katana,1
bushido,1
ninja,1
Traveling,1
Monk,1
Yamabushi,1
wherever,1
mystic,1
Sorceress,2
Magik,1
Feudal,4
myth,3
beast-like,1
ogres,1
Tengu,1
raven,1
Dishonored,1
writhing,1
Acidic,1
Tentacles,1
burst,2
spit,1
acid,1
razor,1
Harionago,1
ghostly,1
demonic,2
aloft,2
twisting,2
strands,1
hair,1
entangle,1
slash,2
barbs,1
Darkness,4
posts,2
wreaking,1
Immersive,1
Dynamically,1
Built-in,1
re-stock,1
re-supply,1
mini-adventure,1
Belly,2
OtherWorld,1
shimmering,1
CD,1
Soundtrack,1
Music,3
ton,2
Pictures,1
seminal,1
literary,1
Kevin,2
J.,1
marshal,3
Spacing,1
Bene,1
Gesserit,1
Fremen,2
Reveal,1
Persuasion,2
shrewdly,1
links,3
Unofficial,2
Automa,1
2p,1
appearances,2
intersections,1
brain-burning,1
intersection,3
walling,1
Goths,2
marching,3
Alans,1
Flavius,1
Stilicho,2
commander-in-chief,1
defacto,1
STILICHO,1
LAST,1
ROMANS,1
long-anticipated,1
DeLeskie,1
WARS,1
MARCUS,1
AURELIUS,1
brain-boiling,1
wrinkles,1
Surge,1
surge,1
bump,2
enemy-on-enemy,1
defect,1
pretender,1
Constantine,2
courtier,1
Olympius,1
Honorius,1
Marcus,1
Joan,4
Arc,4
princes,1
squires,1
chivalry,2
spoken,1
practiced,1
superstition,2
Educated,1
clerics,2
fervently,1
pious,1
scourge,2
finely-sculpted,1
interrogation,2
prayers,1
re-roll,1
Double-move,1
Dauphin,1
Falstaff,1
inquisitor,1
peasantry,2
men-at-arms,2
1918/1919,2
assumed,1
stabilize,1
Balkan,1
forgoing,1
Kaiser,1
mobilized,1
large-hex,1
Epinal,1
Forts,4
Secondary,3
Trenches,1
Marsh,1
Devastated,1
simplistic,1
lovers,2
Mischief,2
Groundskeeper,4
Gargoyles,1
Gnomes,1
Fairies,1
hedge,2
Tomes,2
maze,1
Clair,1
Netflix,1
Danes,9
Wessex,1
Alfred,1
Dane,3
openly,3
tread,1
Saxons,2
fickle,1
affinity,2
consecutively,1
accrued,1
Remains,3
skirmish-level,2
Streets,3
Ruin,5
Basement,1
Freemen,2
Coalition,3
loose-knit,1
specialize,1
Skirmishes,1
default,3
grids,1
step-loss,1
Skytear,4
Horde,5
Monoliths,3
lane-based,1
battler,1
battlers,1
Keyforge,1
Hearthstone,1
pillage,1
pillaging,2
juggle,1
restart,1
ready-made,1
Reinforce,1
Sinklings,1
entering,2
face-down,6
Broods,1
backline,1
Brood,1
contemplating,1
fundamental,3
combo,1
Historic,2
Weehawken,2
Jefferson,2
Former,1
Burr,2
abound,1
forestall,1
Burrs,1
arrest,3
executes,1
figured,1
TBD,1
Trial,1
Waypoints,1
hike,3
valleys,3
marking,3
recording,3
Clear,2
hiking,1
Nathaniel,1
Banks,2
Akarios,7
narrative-driven,1
Progression,1
pillar,1
cadets,1
Medellia,1
Soma,1
Sparrow,1
disadvantage,1
grit,2
tech,2
co-pilots,1
Slot,1
dual-layered,1
playerboard,1
Polisis,1
civ-lite,2
poleis,2
Delian,2
polis,4
league,6
Polis,4
Hildegard,3
Spires,1
fond,1
Spire,4
DM,3
numerous-narrative,1
composers,1
hobnob,1
aristocrats,1
musical,1
masterpieces,1
crescendo,1
Seek,3
Patronage,1
tones,1
Joy,1
Passion,1
Seeking,1
Patron,2
Concert,1
attend,2
composer,1
compose,1
Magnum,1
Opus,1
Maestro,1
Compose,1
Secure,4
Etherfields,2
Dreams,1
Dreamers,1
Uncover,2
dreamscapes,1
surprised,2
#NAME?,1
#NAME?,1
disturbing,2
escape-room,1
Spot,1
instinct,2
Dreamworld,2
applies,1
DC,2
Dungeons,31
WWE,1
8-character,1
non-collectible,1
Isofarian,5
solo/co-op,1
Isofar,3
dull,1
Isofarians,1
Falmund,1
underpinnings,1
interweaving,1
wildernesses,2
sticky,1
matchups,4
CSR,2
Nominee,1
Na,1
Surrender,5
Army/Front,1
quick-playing,4
favours,1
offensive-minded,1
100km,1
backyard,2
indigenous,1
pumpkins,1
beans,5
planted,1
lattice,1
nitrogen,1
squash,2
mulch,1
pests,1
apiary,2
compost,2
perennials,3
flowers,6
interconnected,4
advancements,2
circular,2
1s,1
2s,1
lowest-valued,1
lengths,1
Perennials,1
harvested,1
Hostilities,1
1256,1
Shipping,1
culminating,3
decoration,1
B-17,6
Suna,3
Valo,3
Solarpunk,1
Overgrown,1
Sunny,1
nestled,1
crisscrossed,1
Foriro,2
erected,1
lilies,3
clothing,1
free-roaming,1
chickens,1
explorations,1
snatch,2
contributed,3
inescapable,1
legion,3
stormtroopers,1
Endor,1
boots,1
repulsor,1
unpainted,3
canvas,1
youve,3
monolithic,1
oppressive,2
tightens,1
fervor,1
unmasked,1
Reich,5
assassination,1
ticks,1
Gestapo,3
hound,1
calling,2
conspirators,2
Schwarze,1
Kapelle,1
Orchestra,2
patriots,1
utter,2
convictions,1
zealous,1
suspicion,5
routine,2
arrested,4
interrogated,1
papers,2
conspirator,1
detected,3
gestapo,1
Conspire,1
strictly,4
deputies,1
Conspirators,2
off-limits,1
possessing,2
fuse,1
Conspirator,2
phenomenon,1
certainties,1
Cool,1
conversations,1
witnessed,2
Baggins,1
Francesco,1
Nepitello,1
Maggi,1
Roberto,1
Di,1
Meglio,1
merging,3
Thorin,1
Elven,1
sculptures,1
Collector,6
complemented,1
126,2
hand-painted,2
authenticity,1
Erebor,2
unreleased,1
1500,1
hardcover,1
textured,1
tarot-size,1
cardstock,2
cloth,2
170,2
Certificate,1
Authenticity,1
re-playability,2
wrapped,1
Seroth,1
Merace,1
Ranek,1
proficiencies,1
catering,1
proficiency,1
Archivist,1
Forge,5
filling,1
augmented,1
monstrosities,2
Krogarn,1
primal,1
die-hard,1
Custom,4
Customizable,2
Birdscaping,3
birds,3
yard,1
higher-cost,1
nesting,1
print-on-demand,1
thegamecrafter.com,1
print-and-play,3
files,6
pnparcade.com,1
Assyrian,1
rumours,1
horseback,1
Fierce,1
male,3
Skilled,1
axe,1
bow,2
werent,1
savages,1
fashioned,1
recurve,1
Amazons,1
fable,1
Scythia,2
Settlements,2
Plunder,3
Animals,2
Provisions,1
unraided,1
Herakon,4
Cluster,4
abated,1
surpasses,1
Eldar,1
Craftworld,1
Iyanden,1
Eaters,1
Warband,1
unending,2
stride,1
triumphant,1
Dominate,1
bastions,1
refresh,2
impassable,1
three-phase,1
short-term,2
intentional,2
HITSTER,8
lane,2
laughing,1
singing,1
dancing,1
Simply,4
Spotify,2
Flip,3
Tip,1
everybodyguaranteed,1
Everybody,1
invited,2
no-time,1
futher,1
craving,2
Pro,1
Fancy,1
Blacksmiths,1
Ravenshire,3
Forgemaster,2
smiths,1
Forges,1
retrieved,1
retrieving,1
Titles,3
Wheat,1
olive,1
fed,1
triremes,1
Mallorca,1
barrows,1
observe,1
Timing,2
cope,1
Celles,2
23-27,1
watermark,1
AKA,1
Alternating,1
shortages,4
piecemeal,1
1.61,1
88,1
sheet/player,1
Amazing,2
Rosenbergs,1
all-wood,1
Feeding,1
supplementing,1
boar,1
stratagems,1
one-day,2
Overland,2
Richmond,9
Bermuda,1
tum,1
"2,000",1
overland,1
by-now,1
tournament-style,1
Moonstone,1
whimsical,1
Skirmish,1
fairy-tale,1
farmsteads,1
centres,1
Moonstones,1
troupes,1
foolish,1
Fugitive,3
fugitive,3
CORE,1
RULE,1
SHIFT,1
Unconditional,2
USE,1
projection,1
picture,4
agonizing,1
arithmetic,1
algorithms,1
jets,1
radar,2
woven,1
On-Map,1
Density,1
Stacking,1
warship,1
Factors,1
Single,2
air/naval,1
Integrated,1
Movement/Combat,1
Lose,1
belligerence,1
Friendly,1
PBEM,2
Capable,1
software,2
frequent,2
Monthly,1
Salvatore,2
Vasta,2
Dey,1
Terrinoth,5
demon-tainted,1
Uthuk,1
Y'llan,1
Waiqar,1
Undying,1
fractious,1
barony,1
Forthyn,1
crypts,1
misty,1
dungeon-crawling,1
Powered,2
mists,1
stalking,1
46,1
overarching,1
interpretations,1
sleeved,1
back-to-back,2
complementary,1
adaptable,1
Wayfarer,2
Tale,3
Write,2
Towns,1
Washingtons,9
awaited,1
re-design,3
colonists,4
conscious,1
dice-driven,3
CDG,2
distributions,2
insurmountable,2
besides,1
conventional,2
coastal,2
unconvential,1
Contintental,1
yearn,1
vulnerabilities,1
broadly,2
Double-thick,1
MOUNTED,1
DIRECTOR,1
Harold,1
Lieske,1
countrymen,1
re-tread,1
simplifying,2
speeding,2
voice,1
publication,2
Talismans,1
signaling,1
Talisman,2
Magical,1
Amazonia,2
enrich,1
"60,000+",1
Comprised,1
1929,2
Sofi,2
Aboard,1
steamship,2
Manticore,2
totems,3
Wake,3
Primeval,2
Peril,2
spoiled,1
shocked,1
Expeditionary,1
BEF,7
Dunkirk,1
twelfth,1
departs,1
norms,1
two-day,2
densely-packed,1
foregone,1
gamble,3
awry,1
Hindsight,1
Belgian,2
adopt,1
Dyle,2
what-if,1
inadequate,1
reserves,6
shielding,1
Brussels,4
vigilantly,1
Metz,1
Evacuation,2
wedge,1
rationale,1
battering,1
judiciously,1
outflanked,1
mentioned,1
mauled,2
assemblage,1
RN,1
top-cover,1
Mix,3
occasional,3
Pause,1
tugs,1
sharply,1
leash,1
tremendous,2
Presented,1
Covers,4
Sedan,2
downstream,2
Gembloux,1
C.,1
Mini-Campaign,1
Links,1
Lasts,3
Arras,1
Dynamo,1
Plays,1
Uses,2
TBL,1
28x15,1
"1,960",1
smash,5
Checchetto,1
gory,1
X-Men,4
nemeses,2
Traits,1
Hiding,1
hunted,2
Bystanders,2
Rescuing,1
Trait,4
X-Mansion,1
upstairs,1
student,2
dorms,1
Arthurian,4
awe,1
fellows,1
behest,1
lest,1
Arabian,2
Nights,3
Lancelot,1
rescues,1
Grail,1
paragraph-driven,1
matrixes,1
dictating,1
nobility,1
scorned,1
pariah,1
amuse,1
entertain,2
Ora,4
Labora,4
'Pray,1
acquires,3
ceramics,1
Havre,3
clears,1
fee,2
HUMANS,1
ALIENS,1
COLLIDE,1
WORLDS,1
ERASED,1
EXISTENCE,1
unthinkably,1
mega-corporations,1
mutagen,1
wiping,2
classified,1
Containment,1
Protocols,1
enacted,1
blockading,1
navigational,1
veil,1
Deadzone,2
Enforcers,2
mercilessly,1
rampaging,2
ceaselessly,1
contamination,1
Oversee,1
ransacking,1
hulking,1
Veer-Myn,1
single-mindedly,1
tech-heavy,1
Fathers,2
eclectic,1
Rebs,1
scavenge,2
Asterians,1
hassle,1
strips,1
futuristic,2
kicking-off,1
mission-based,1
1740,1
1748,1
Hanover,1
Pragmatic,2
Friedrich,1
hussars,1
Silesia,1
Subtle,1
seizure,1
prudent,2
Machiavellian,1
unwisely,1
18MEX,2
abstact,1
financing,1
net,2
NdM,1
Rugby,1
Football,5
beastmen,1
6,1
Inducement,1
infinitely,2
rosters,1
tweaked,1
runaway,2
toned,1
Journeyman,1
giants,1
dwarfs,1
clusters,1
constellation,2
gravity,3
glow,1
remind,1
Give,1
constellations,1
invented,1
persona,2
ha,1
habitado,1
Tierra,1
hay,1
estrella,1
brilla,1
universo,1
debers,2
recolectar,1
estrellas,4
posicionarlas,2
galaxia,1
presentan,1
etapas,1
gigantes,1
rojas,1
enanas,1
blancas,1
cuales,1
podrs,1
conseguir,1
cmulos,1
estelares,1
Podrs,1
invirtiendo,1
Tiempo,1
acudiendo,1
Caos,1
Luego,1
alguna,1
orbita,1
constelacin,1
respetando,1
gravedad,1
Finalmente,1
habrn,1
objetivos,1
tanto,1
personales,1
compartidos,1
podrn,1
recompensarte,1
tambin,1
resplandor,1
harn,1
recordar,1
muerte,1
parte,1
estelar,1
Galaxia,1
encuentra,1
armona,1
dentro,1
constelaciones,1
historias,1
inventarn,1
mientras,1
observas,1
perdurarn,1
supernova,2
propel,1
ironic,1
extracting,1
transmitting,1
compounding,1
hastening,1
transmit,3
explodes,1
Upper,1
Orbit,1
Convective,1
Radiative,1
Mothership,1
Nodes,1
Foundries,1
Transmit,1
Towers,1
Solar,1
membranes,1
oncoming,3
angelic,3
brethren,1
Satans,1
corrupting,2
Fallbrook,1
God-given,1
Talent,1
1754,3
Ohio,4
Erie,1
prepares,1
Regulars,3
Militias,1
Spaces,1
Introduces,1
Valuable,1
Muster,1
Important,1
Regular,2
Dilemma,2
finales,1
Ankist,1
famine,1
riot,1
well-being,1
small-formation,1
battalion-sized,1
Vehicles,2
towed,2
8-Jul,2
leg,1
half-squads,2
diecut,2
chit-based,1
angles,1
APCR,1
HEAT,1
Sighting,1
blinding,1
Overwatch,1
Rate-of-fire,1
Indirect,1
Hand-to-hand,1
Troop,3
Mines,2
Obstruction,1
Bogging,1
Air-to-ground,1
15cm,1
sIG,1
2.8cm,1
sPzB,2
ATG,7
2cm,2
FlaK,4
AAG,3
Zgwk,2
1t,1
3.7cm,2
5t,1
PaK,3
5cm,1
7.5cm,2
leIG,1
8.8cm,1
ATG/AAG,1
Marder,2
PaK36,1
r,1
Panzerjger,1
PSW,4
222,1
231,1
Pz,13
IB,1
IIC,2
IIF,1
IIIF,1
IIIG,1
IIIH,1
IIIJ,2
Lang,2
IVD,1
IVE,1
IVF1,1
IVF2,1
VIH,1
SPW,7
250/1,1
250/10,1
250/11,1
251/1,1
251/10,1
251/2,1
251/9,1
Served,3
Movers,1
Trucks,3
Bf,1
110C-4/B,1
Ju,1
87B-1,1
2-Pdr,2
Porte,3
6-Pdr,2
A9,2
Cruiser,5
CS,5
A10,2
A13,1
AEC,1
Crusader,11
OP,1
Daimler,2
Dingo,1
Deacon,1
Humber,2
II/III,1
Loyd,1
M3,1
Marmon-Herrington,1
Matilda,2
VIB,2
Morris,1
CS9,1
OQF,4
25-Pdr,1
Gun/Howitzer,1
40mm,1
Rolls-Royce,1
Suart,1
'Honey,1
Universal,1
Valentine,1
Bristol,1
Blenheim,1
Hawker,1
Hurricane,1
20/65,2
Truck,1
47/32,2
AB,1
Autocannone,2
90/53,1
Cannone,2
65/17,1
IG,1
L3/35,3
cc,1
Lf,1
L6/40,1
M11/39,1
M13/40,1
M14/41,1
Semovente,2
L40,1
M40/41,1
Breda,1
BA.65,1
Fiat,1
CR.42AS,1
Playbooks,1
Massive,1
frigates,1
turbolasers,1
volleys,1
X-wing,1
Laser,2
blasts,1
admiral,2
starfighters,2
Tool,1
segments,3
hinge,1
Stack,1
balances,1
galaxys,2
issuing,1
Accordingly,1
selections,2
Mechs,1
Runeterra,1
Yordles,1
Corki,1
Tristana,1
Heimerdinger,1
Ziggs,1
newly-crafted,1
marauding,2
programmatic,1
programming,3
Sub,2
tile-based,2
volcano,4
sanctum,1
lava,3
Stick,1
sunlit,1
entrance,4
hazardous,1
'artifact,1
'keys,1
chamber,1
erupting,1
inhospitable,1
Al-Sabika,1
Sabika,2
gardens,4
Maghreb,1
Taifas,1
implements,1
interrelated,1
carving,1
poems,1
Written,1
Alessio,1
Cavatore,1
Priestley,1
Bolt,1
deserts,1
sweltering,1
appeals,1
bag-manipulation,1
canny,1
ofAge,1
pocket-sized,1
colonize,3
cruisers,1
Supporters,1
lifelong,1
convinced,1
Upholders,1
Militarism,1
adopters,1
acting,1
tactfully,1
Industrialism,1
highly-developed,1
complexes,1
advocate,1
Culturalism,1
cultivating,1
Flatiron,2
Fuller,1
22-story,1
skyscraper,1
triangular,1
old-fashioned,2
clothes,1
1902,1
skyline,1
situated,1
Avenue,3
Broadway,1
23rd,1
Apple,1
impeccable,1
adhering,1
decrees,1
90s,1
Explosion,1
nostalgic,1
1990s,1
captivating,1
16-BIT,1
magazines,1
renting,1
gifts,6
Mechanically,1
Poker-style,1
Grimsteel,2
medium-light,1
bumping,1
creatively,1
super-variable,1
thats,1
Cells,8
Rogue-Lite,1
dungeon-crawler,1
rogue-lite,1
Metroidvania,1
Mutate,2
Repeat,2
Beheaded,1
Woah,1
stupid,2
time-loop,1
resurrect,1
Biomes,1
chest,3
biomes,3
park,7
Malaise,1
Loot,2
enemy-infested,1
safest,2
beheaded,1
mutations,2
Brutality,1
Survival,2
Increase,2
hey,1
bud,1
excuse,1
nap,1
Previously-played,1
Damn,1
downloads,1
//deadcellstheboardgame.com/FAQ/,1
interplanetary,1
MC,1
TR,4
project-specific,1
Earth-like,1
+8C,1
Destroyed,1
respawn,1
Doctors,4
immensely,1
regenerations,1
arch,1
renegade,1
Timelord,1
Tyler,1
Romana,1
Adric,1
Lethbridge-Stewart,1
Screwdriver,2
K-9,1
jelly,1
babies,1
Omega,2
temporal,1
Zygons,1
Ood,1
Daleks,1
Sontarans,1
Cybermen,1
Valeyard,1
Sutekh,1
Rani,1
meddlesome,1
Interstellar,1
Draconians,1
Tissue,1
Compression,1
Eliminator,1
Raston,1
3-column,1
time-line,1
EX-TER-MI-NATED,1
Venusian,1
Aikido,1
atomise,1
Telos,1
Metebelis,1
Skaro,1
Logopolis,1
Destroying,1
Journal,1
Impossible,1
Things,1
traced,1
disrupts,1
incarnations,2
regenerated/destroyed,2
Wirrn,1
Lucy,1
Word,1
Fun,2
Consortium,1
Repos,1
Sombrero-wearing,1
rerelease,1
Dirk,1
Henn,1
1625,1
Albrecht,1
Gottfried,1
Heinrich,1
Graf,1
Pappenheim,1
Taxing,1
handled,2
baffles,1
courtiers,3
Landsknechte,1
stacked,1
counties,1
resets,1
diabolical,1
Khorne,1
Skulltaker,1
lusts,1
Nurgle,1
Plaguelord,1
luxuriates,1
Tzeentch,1
Changer,1
Ways,1
Slaanesh,2
Pleasure,1
Pain,1
Temptations,1
lures,1
steadfast,1
seductions,1
reshape,2
depraved,2
manifestations,1
debased,1
daemons,1
1844,2
specifics,1
resemble,1
tunnel,1
Fred,1
Henry,2
Shevatas,1
Hadrathus,1
Priest/Sorcerer,1
Belit,1
pirate,3
non-Howardian,1
Patrice,1
Louinet,1
gathers,2
picts,2
princess,2
hut,1
pict,1
prison,1
specialty,1
slidable,1
8-Jan,1
activates,2
gem,1
spends,1
sliding,1
regains,1
Quartermaster,3
Brody,1
unsupported,2
gambit,1
super-powers,1
entitled,1
Panther,4
Scarlet,2
Witch,4
Miles,2
Morales,2
Spider-man,2
heart-pumping,2
Chest,4
swirl,2
mid-19th,2
Barcelona,5
Shortly,1
Ildefons,1
Cerd,1
urbanism,1
Eixample,1
tram,1
Modernisme,1
arts,1
interrupted,2
wormhole,1
troubles,1
prompted,2
Klingons,1
undertaken,1
Union-held,1
Nashville-Chattanooga,1
Maj.,4
ill-prepared,1
patient,16
mid-December,1
Joe,2
creator,3
adhere,1
Kiblerwhose,1
quarter,1
refinement,1
applicable,1
Nathan,2
Bedford,2
Forrests,3
Schofield,2
outflanks,1
Franklin,1
entrenched,1
Badly,1
Whipped,1
Forrest,2
Murfreesboro,1
Wilsons,1
Federal,1
UNLOCK,1
Contained,1
Tamashii,1
cyberpunk,1
vibe,1
prowled,1
viruses,1
hack,1
Judging,1
smirk,1
rubber,4
Sultans,1
plantations,4
Java,2
dripping,1
bribe,1
preferential,1
imperium,1
outlook,1
considerably,2
Indonesia,2
rice,2
microwaveable,1
meals,1
delivered,2
selling/shipping,1
Briscola,11
Chiamata,2
declaration,2
five-player,2
undealt,1
dealer,1
proceeding,1
counter-clockwise,1
hence,1
believes,1
Bidding,1
declarer,9
Cups,2
Logically,1
partnered,2
Infrequently,1
partenered,1
blind,1
partnering,1
variation,1
entertaining,1
ruses,1
decoy,2
versionThe,1
commonly,3
lowes,1
62,1
Reluctant,2
Exporter,1
Lebanon,1
relevant,3
swirling,1
DAK-like,1
shore,2
bombardments,1
knowledgeable,1
time.,1
Vichy,2
stiff,1
counterattacked,1
Ironically,1
Battleaxe,3
Damascus,1
Beirut,1
seriously,1
Habforce,1
Aleppo,1
Homs,1
4,4
explanation,3
contest-driven,1
BattleCON,5
announced,1
Devastation,1
Indines,2
fan-driven,1
Submissions,1
submissions,2
Finalists,1
legal,1
winners,1
notified,1
TerranHegemony,1
30.02733.364,1
employed,1
Nevertheless,1
discord,1
hasty,1
treaties,3
secrecy,1
2849,2
harnessed,1
pulsars,2
distribute,3
energy-distribution,1
Pulsar,2
Fly,1
Gyrodyne,1
transmitter,1
vectors,1
SPac,3
EotS,3
Variant,4
RBM,1
Studio,1
parent,2
simplifies,1
renumbered,1
reinforcement,1
four-turn,1
MacArthur,1
Ghormley/Halsey,1
interservice,1
tailored,3
Mapsheet,1
spotlight,1
subset,4
broader,1
reshuffle,1
practical,1
clocks,1
one-session,1
Heredity,1
structured,1
Mad,6
Max,1
Us,3
Walking,1
non-playable,1
torso,1
legs,2
karma,1
transforms,1
1871,1
Columbian,1
Exposition,2
celebration,1
1933,1
household,2
brands,1
Mayer,1
Kraft,1
Quaker,1
Oats,1
Nabisco,1
Co,2
Armour,1
Schwinn,1
Bicycles,1
Schwab,1
slugger,1
Shoulders,2
18xx-style,1
midwest,1
Operating,1
cleanup,2
resident,1
baseball,10
spectator,1
predominant,1
pastime,1
2032,2
revolutionize,1
shortened,2
innings,2
Pitchers,1
bionic,1
pitching,4
'Borgs,2
affectionately,1
2041,1
offense,1
hitters,2
bat,1
fielding,2
'Bots,2
2045,2
Naturals,4
fielders,1
sorely,1
swinging,1
pitcher,5
windup,1
pre-2032,1
borrowed,1
energized,1
fanatically,1
favorites,2
Baseball,2
watching,1
TVhighlights,1
21st-century,1
outs,1
bogging,1
play-by-play,1
alternates,2
pending,1
SPQR,7
re-working,1
requisite,1
Heraclea,1
Pyrrhic,2
Ausculum,1
279,1
Beneventum,1
275,1
Bagradas,1
255,1
Trebbia,1
Consul,2
Baecula,1
208,1
Africanus,2
Metaurus,1
207,1
Ilipa,1
204,1
No.4,1
Zama,1
202,1
197,1
Magnesia,1
190,1
Elephant,1
Muthul,1
109,1
Jugurtha,1
100150,1
boardgames,3
milk,1
DoD,1
formula,1
seamless,2
moveable,1
FAA,1
Bohnanza,2
Dahlias,1
rearrange,1
meter,2
remainder,2
mathematicians,1
chemists,1
physicians,1
innovators,1
contraptions,2
decay,1
Inventing,1
Testing,1
Devices,1
Craftspeople,1
Workshops,1
Researching,3
Influencing,1
Eternia,3
Skeletor,1
proclaims,1
Grayskull,2
transforming,1
He-Man,1
action-driven,1
Greyskull,1
Brandish,1
cutlass,1
musket,1
swashbuckling,2
Isthmus,1
Panama,2
Morgan,1
terrorizing,2
Jamaican,1
coasts,2
Rivero,1
caribbean,1
30mm,1
Masterfully,1
Consultation,1
historian,1
Bennerson,1
Sails,4
Whelp,1
Kohaku,1
koi-pond-building,1
Koi,1
Feature,1
koi,7
frogs,1
dragonflies,1
baby,1
Butterflies,1
similar-colored,1
ponds,1
Glorantha,3
Ziggurats,1
Heroquests,4
Mistress,1
Cragspider,1
shades,1
Hellmother,1
Kyger,1
Litor,1
phoenixes,1
Yelm,1
Unholy,1
Trio,1
world-shattering,1
sensation,2
vigorous,1
aficionados,1
empire-specific,1
Compromise,2
paired,1
Virtual,1
Reality,1
shortest,1
Scan,1
downloading,1
VR,3
glasses,2
nose,1
1h,1
1h30,1
mount,5
darn,1
location-specific,1
saloon,1
LPs,2
Award-winning,1
Beautiful,1
Intuitive,1
investment,4
stream,5
rumour,1
Mordor,2
Eye,1
Sauron,9
similarly,3
Races,2
OverviewIn,1
partially,2
Landmark,1
faceup,1
ConditionsImmediately,1
Nazgl,1
RacesIf,1
Conquering,2
Middle-earthIf,1
Ivion,2
Specializations,1
Ebon,1
stabs,1
slashes,1
parry,1
fizzle,1
Design-wise,1
1828,1
rusting,1
money-,1
asset-losing,1
mergers,1
second-order,1
830,1
keenest,1
linguists,1
translate,1
Arabic,1
mindful,1
translating,1
mathematics,1
retiring,1
translators,1
caliph,1
Savage,9
glad,1
Fast,4
easiest,1
fully-detailed,1
Furious,1
Edges,1
GMs,1
programs,1
half-dozen,1
table-top,2
superheroes,1
chases,1
Tour,1
exists,1
perioda,1
countrydecides,1
emissaries,1
technicians,1
achieves,4
outstandingly,1
Zaibatsu,3
industries,5
industrialization,3
diversified,2
Wound,1
Kalar,1
untamed,1
Kheros,1
Lilith,1
immortal,4
sorcerers,1
Worldwound,1
mistress,1
plotted,1
schemed,1
588,1
Gregorian,1
12-year,1
lovingly,2
Moeller,1
Gruumsh,4
interlocking,2
outfit,1
orc-related,1
quick-start,2
Curse,2
Undeath,2
Sting,2
Lolth,2
Tyranny,2
Heart,2
Cormyr,2
Ravenloft,4
Drizzt,3
Wrath,5
Ashardalon,4
Tomb,4
Annihilation,4
Waterdeep,6
Saltmarsh,2
Hogs,3
Saustralasia,1
Hog,1
PS1,1
Bombardiers,1
Grunts,1
Biplanes,2
outsmart,1
Armoured,2
RTS-style,1
Modes,1
customisable,1
game-mode,1
Rivers-,1
Unit/,1
deployables,1
Publisher,1
HoldFast,1
Clean,1
HOLD,1
FAST,1
Holdfast,1
Brazen,4
Chariots,4
BREVITY,1
BATTLEAXE,1
lacked,2
failures,2
CRUSADER,1
communications,4
Gazala,1
blockbuster,1
wide-open,1
v1.2,3
Easter,1
Salient,1
Brevity,1
Skorpion,1
Mini-Crusader,1
Totensonntag,1
Dash,1
Wire,2
eponymous,1
reworking,2
Roswell,1
risk-taking,1
saucers,1
rethemed,1
Quack,1
PNP,1
lockdowns,1
dry-erase,1
erase,1
6-space,1
re-imagined,1
Christine,1
Alcouffe,1
Maud,1
Chalmel,1
Vincent,1
Dutrait,1
Goldsberry,1
Weberson,1
Santiago,1
Beth,1
Sobel,1
diagnose,5
NEW,1
YORK,1
CITY,1
EMERGENCY,1
ROOM,1
DOCTOR,1
Medical,4
Mysteries,3
doctor,1
INCLUDES,1
PATIENTS,1
TUTORIAL,1
walks,2
EXAMINE,1
DIAGNOSE,1
TREAT,1
symptoms,1
consult,1
instincts,1
PRIOR,1
MEDICAL,1
KNOWLEDGE,1
NECESSARY,1
EASY,1
LEARN,1
PLAY,1
treating,2
diagnosing,2
consulting,1
specialist,1
RACE,1
CLOCK,1
Continue,1
Presidency,1
confetti,1
nomination,1
Engage,2
grass,1
roots,1
advertise,2
sling,1
fundraise,1
skeletons,1
closet,2
candidate,5
electoral,3
Fundraise,1
Register,1
registered,1
voter,1
Travel,3
Advertise,1
Campaigning,1
Conquered,1
Krahder,1
Andori,1
enslaved,1
abducted,1
Tanker,1
'career,1
72,3
illusive,1
Worldbreakers,3
mythium,4
magnify,1
Mongol,2
Khutulun,1
Worldbreaker,2
descendent,1
Chinggis,1
Khan,1
reuniting,1
Advent,1
Khanate,1
Proper,1
wrestle,1
log,1
repackaged,2
Lees,1
Earlys,2
Ferry-Cramptons,1
McClellans,1
Cigars,1
Stuart,2
Rides,1
Pipe,1
Continues,1
Wagoneers,1
Happened,1
12-May,1
22-Jul,1
Monocacy,1
Stevens,1
RTGII,1
Nicolas,1
Publishings,1
bloodiest,2
"22,000",1
Outnumbered,1
Lincolns,1
igo-ugo,1
yds,1
increments,1
Gearloc,1
Stanza,1
Duster,1
Sibron,1
expansion/sequel,1
Undertow,2
Gearlocs,1
Ghillie,1
Nugget,1
Tink,1
baddies,1
tyrants,1
raft,1
brain-bending,1
FOUR,2
extreme,1
suburbs,1
